CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
307325	2079.71997	5084527543032	0.67293	0.79081	2079.47119	0.24878	5579	1	0.68969	0.60843	1	0.72282	0.66392	1	0.70626	0.63617	1	0.36223	0.76953	24.54862	1.01420	1	0.65014	0.75639	26.42324	1.01420	1	-0.03224	-0.05087	0.59548	0.00438	1	0.03096	-0.04503	0.55489	0.00494	1	0.31406	0.38056	0	0
307326	2079.72681	5084527609322	0.68315	0.75990	2079.47119	0.24878	5579	0	0.68781	0.61888	1	0.71858	0.67273	1	0.70319	0.64581	1	0.36280	0.76816	24.18728	0.99945	1	0.65050	0.75533	26.38450	0.99945	1	-0.02936	-0.04638	0.54680	0.00441	1	0.03112	-0.04493	0.55785	0.00495	1	0.31406	0.38056	0	0
307327	2079.73242	5084527666075	0.69553	0.67406	2079.47119	0.24878	5579	0	0.69688	0.57076	1	0.71894	0.60568	1	0.70791	0.58822	1	0.36334	0.76674	24.70512	0.98469	1	0.65035	0.75404	26.47282	0.98469	1	-0.02936	-0.04638	0.54680	0.00436	1	0.03112	-0.04493	0.55785	0.00495	1	0.31406	0.38056	0	0
307328	2079.73975	5084527738706	0.69896	0.64655	2079.47119	0.24878	5579	0	0.69977	0.56996	1	0.71188	0.61308	1	0.70583	0.59152	1	0.36349	0.76669	24.73414	0.96993	1	0.65036	0.75393	26.44044	0.96993	1	-0.02936	-0.04638	0.54680	0.00441	1	0.03112	-0.04493	0.55785	0.00497	1	0.31406	0.38056	0	0
307329	2079.74683	5084527811223	0.70622	0.59114	2079.47119	0.24878	5579	0	0.69977	0.56996	1	0.71004	0.61738	1	0.70491	0.59367	1	0.36364	0.76641	24.42432	0.96993	1	0.65038	0.75384	26.66895	0.96357	1	-0.03183	-0.05029	0.59447	0.00443	1	0.03043	-0.04380	0.54484	0.00497	1	0.31406	0.38056	0	0
307330	2079.75244	5084527867533	0.69734	0.59821	2079.47119	0.24878	5579	0	0.69137	0.58336	1	0.68555	0.62721	1	0.68846	0.60528	1	0.36336	0.76655	25.06746	0.97833	1	0.65055	0.75407	26.35832	0.97197	1	-0.03183	-0.05029	0.59447	0.00439	1	0.03043	-0.04380	0.54484	0.00501	1	0.31406	0.38056	0	0
307331	2079.76050	5084527947019	0.69562	0.59778	2079.47119	0.24878	5579	0	0.69044	0.57463	1	0.69394	0.61922	1	0.69219	0.59693	1	0.36331	0.76662	25.01542	0.98673	1	0.65069	0.75401	26.45347	0.98037	1	-0.03183	-0.05029	0.59447	0.00438	1	0.03043	-0.04380	0.54484	0.00501	1	0.31406	0.38056	0	0
307332	2079.76709	5084528013999	0.69490	0.59759	2079.74683	0.02026	5580	1	0.68960	0.57948	1	0.69585	0.61451	1	0.69272	0.59699	1	0.36319	0.76661	24.92519	0.98037	1	0.65080	0.75408	26.46987	0.98748	1	-0.02978	-0.04692	0.55463	0.00442	1	0.03155	-0.04533	0.56333	0.00497	1	0.31406	0.38056	0	0
307333	2079.77222	5084528064724	0.69439	0.59775	2079.74683	0.02539	5580	1	0.68656	0.58544	1	0.69813	0.61139	1	0.69235	0.59842	1	0.36324	0.76658	25.26199	0.97272	1	0.65085	0.75403	26.56891	0.98619	1	-0.02978	-0.04692	0.55463	0.00438	1	0.03155	-0.04533	0.56333	0.00497	1	0.31406	0.38056	0	0
307334	2079.77979	5084528139325	0.69467	0.59798	2079.74683	0.03296	5580	1	0.68850	0.58410	1	0.70369	0.61416	1	0.69610	0.59913	1	0.36326	0.76656	25.19421	0.97143	1	0.65086	0.75397	26.47344	0.98490	1	-0.02978	-0.04692	0.55463	0.00439	1	0.03155	-0.04533	0.56333	0.00496	1	0.31406	0.38056	0	0
307335	2079.78613	5084528204025	0.69484	0.59828	2079.74683	0.03931	5580	1	0.68834	0.58508	1	0.70333	0.61502	1	0.69583	0.60005	1	0.36328	0.76663	25.18928	0.97014	1	0.65091	0.75398	26.53301	0.98361	1	-0.02978	-0.04692	0.55463	0.00442	1	0.03155	-0.04533	0.56333	0.00497	1	0.31406	0.38056	0	0
307336	2079.79248	5084528266144	0.69496	0.59657	2079.74683	0.04565	5580	1	0.68420	0.57998	1	0.70745	0.58932	1	0.69582	0.58465	1	0.36324	0.76656	25.21781	0.98361	1	0.65100	0.75397	26.75782	0.98361	1	-0.02978	-0.04692	0.55463	0.00440	1	0.03155	-0.04533	0.56333	0.00498	1	0.31406	0.38056	0	0
307337	2079.79980	5084528340019	0.69523	0.59559	2079.74683	0.05298	5580	1	0.68379	0.58115	1	0.71100	0.59435	1	0.69740	0.58775	1	0.36326	0.76661	25.20898	0.98361	1	0.65106	0.75397	26.58894	0.98361	1	-0.02978	-0.04692	0.55463	0.00442	1	0.03155	-0.04533	0.56333	0.00499	1	0.31406	0.38056	0	0
307338	2079.80615	5084528404917	0.69535	0.59505	2079.74683	0.05933	5580	1	0.68379	0.58115	1	0.70898	0.59923	1	0.69639	0.59019	1	0.36325	0.76668	25.10576	0.98361	1	0.65114	0.75404	26.62727	0.97650	1	-0.02978	-0.04692	0.55463	0.00442	1	0.03082	-0.04422	0.54949	0.00495	1	0.31406	0.38056	0	0
307339	2079.81274	5084528469175	0.69548	0.59545	2079.74683	0.06592	5580	1	0.68349	0.59260	1	0.71006	0.60634	1	0.69677	0.59947	1	0.36325	0.76668	25.10548	0.97650	1	0.65120	0.75411	26.62341	0.96939	1	-0.02978	-0.04692	0.55463	0.00441	1	0.03082	-0.04422	0.54949	0.00499	1	0.31406	0.38056	0	0
307340	2079.81982	5084528539995	0.69560	0.59606	2079.74683	0.07300	5580	1	0.68138	0.59208	1	0.71242	0.61331	1	0.69690	0.60270	1	0.36327	0.76675	25.12290	0.96939	1	0.65120	0.75411	26.62341	0.96228	1	-0.02978	-0.04692	0.55463	0.00445	1	0.03082	-0.04422	0.54949	0.00500	1	0.31406	0.38056	0	0
307341	2079.82617	5084528604659	0.69551	0.59713	2079.74683	0.07935	5580	1	0.68049	0.59747	1	0.70849	0.62250	1	0.69449	0.60998	1	0.36333	0.76670	25.15792	0.96228	1	0.65120	0.75411	26.62341	0.94882	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03005	-0.04306	0.53507	0.00500	1	0.31406	0.38056	0	0
307342	2079.83252	5084528667026	0.69538	0.59899	2079.74683	0.08569	5580	1	0.67454	0.62372	1	0.71276	0.62256	1	0.69365	0.62314	1	0.36327	0.76673	25.32268	0.94882	1	0.65124	0.75415	26.62105	0.94246	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03005	-0.04306	0.53507	0.00502	1	0.31406	0.38056	0	0
307343	2079.83984	5084528740184	0.69536	0.60068	2079.74683	0.09302	5580	1	0.67571	0.62209	1	0.71440	0.62680	1	0.69505	0.62445	1	0.36329	0.76674	25.37411	0.94246	1	0.65127	0.75418	26.63860	0.93610	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03005	-0.04306	0.53507	0.00503	1	0.31406	0.38056	0	0
307344	2079.84619	5084528803132	0.69531	0.60232	2079.74683	0.09937	5580	1	0.67493	0.62685	1	0.71440	0.62680	1	0.69466	0.62683	1	0.36329	0.76673	25.37608	0.93610	1	0.65134	0.75415	26.72122	0.93610	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03126	-0.04478	0.55587	0.00503	1	0.31406	0.38056	0	0
307345	2079.85254	5084528868500	0.69484	0.60371	2079.74683	0.10571	5580	1	0.67943	0.62391	1	0.69526	0.62804	1	0.68734	0.62598	1	0.36331	0.76672	25.45585	0.93610	1	0.65135	0.75414	26.79834	0.94246	1	-0.02978	-0.04692	0.55463	0.00445	1	0.03126	-0.04478	0.55587	0.00502	1	0.31406	0.38056	0	0
307346	2079.85986	5084528940633	0.69454	0.60471	2079.74683	0.11304	5580	1	0.67989	0.62323	1	0.69901	0.62037	1	0.68945	0.62180	1	0.36331	0.76671	25.45475	0.94246	1	0.65138	0.75416	26.87299	0.94882	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03126	-0.04478	0.55587	0.00502	1	0.31406	0.38056	0	0
307347	2079.86646	5084529006205	0.69434	0.60537	2079.74683	0.11963	5580	1	0.68070	0.61848	1	0.70080	0.61602	1	0.69075	0.61725	1	0.36328	0.76678	25.63706	0.94882	1	0.65140	0.75419	26.85788	0.95518	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03126	-0.04478	0.55587	0.00504	1	0.31406	0.38056	0	0
307348	2079.87280	5084529071115	0.69378	0.60520	2079.74683	0.12598	5580	1	0.68324	0.57734	1	0.68300	0.62642	1	0.68312	0.60188	1	0.36327	0.76684	25.68980	0.95518	1	0.65145	0.75422	26.87324	0.95518	1	-0.02978	-0.04692	0.55463	0.00446	1	0.03126	-0.04478	0.55587	0.00503	1	0.31406	0.38056	0	0
307349	2079.87964	5084529139226	0.69323	0.60491	2079.74683	0.13281	5580	1	0.68084	0.57774	1	0.68359	0.62043	1	0.68221	0.59909	1	0.36327	0.76685	25.69602	0.95518	1	0.65151	0.75430	26.88843	0.95518	1	-0.02978	-0.04692	0.55463	0.00445	1	0.03126	-0.04478	0.55587	0.00504	1	0.31406	0.38056	0	0
307350	2079.88672	5084529208559	0.69277	0.60453	2079.74683	0.13989	5580	1	0.68084	0.57774	1	0.68547	0.61561	1	0.68315	0.59667	1	0.36331	0.76686	25.57796	0.95518	1	0.65158	0.75435	26.83875	0.96229	1	-0.02978	-0.04701	0.55463	0.00449	1	0.03220	-0.04606	0.57178	0.00504	1	0.31406	0.38056	0	0
307351	2079.89331	5084529274360	0.69251	0.60447	2079.74683	0.14648	5580	1	0.68417	0.58277	1	0.68927	0.62357	1	0.68672	0.60317	1	0.36330	0.76696	25.62444	0.96229	1	0.65160	0.75438	27.00774	0.96939	1	-0.02978	-0.04701	0.55463	0.00451	1	0.03220	-0.04606	0.57178	0.00502	1	0.31406	0.38056	0	STEP 3: 1611142000960
307352	2079.89990	5084529342197	0.69249	0.60436	2079.74683	0.15308	5580	1	0.68235	0.57862	1	0.70183	0.62481	1	0.69209	0.60171	1	0.36330	0.76696	25.63148	0.96939	1	0.65159	0.75438	26.97302	0.97650	1	-0.02978	-0.04701	0.55463	0.00451	1	0.03220	-0.04606	0.57178	0.00502	1	0.31406	0.38056	0	STEP 3: 1611142000960
307353	2079.90674	5084529410737	0.69253	0.60405	2079.74683	0.15991	5580	1	0.68324	0.57314	1	0.70380	0.62011	1	0.69352	0.59662	1	0.36329	0.76689	25.54817	0.97650	1	0.65163	0.75440	26.90288	0.98361	1	-0.02978	-0.04701	0.55463	0.00454	1	0.03220	-0.04614	0.57178	0.00504	1	0.31406	0.38056	0	0
307354	2079.91284	5084529469771	0.69279	0.60384	2079.74683	0.16602	5580	1	0.69281	0.57341	1	0.70531	0.62395	1	0.69906	0.59868	1	0.36333	0.76701	25.60289	0.98361	1	0.65163	0.75441	26.94468	0.98361	1	-0.02978	-0.04701	0.55463	0.00453	1	0.03220	-0.04614	0.57178	0.00503	1	0.31406	0.38056	0	0
307355	2079.91992	5084529540477	0.69287	0.60374	2079.74683	0.17310	5580	1	0.68491	0.58000	1	0.70496	0.62223	1	0.69494	0.60112	1	0.36333	0.76702	25.58323	0.98361	1	0.65169	0.75445	26.83541	0.98361	1	-0.02978	-0.04701	0.55463	0.00454	1	0.03220	-0.04614	0.57178	0.00505	1	0.31406	0.38056	0	0
307356	2079.92676	5084529609395	0.69290	0.60373	2079.74683	0.17993	5580	1	0.68491	0.58000	1	0.70298	0.62691	1	0.69395	0.60346	1	0.36333	0.76703	25.58656	0.98361	1	0.65172	0.75448	26.82810	0.97650	1	-0.02978	-0.04701	0.55463	0.00454	1	0.03139	-0.04493	0.55675	0.00507	1	0.31406	0.38056	0	0
307357	2079.93335	5084529674791	0.69305	0.60395	2079.74683	0.18652	5580	1	0.68797	0.58509	1	0.70642	0.63510	1	0.69719	0.61009	1	0.36335	0.76702	25.68096	0.97650	1	0.65174	0.75451	27.00509	0.96939	1	-0.02978	-0.04701	0.55463	0.00456	1	0.03139	-0.04493	0.55675	0.00506	1	0.31406	0.38056	0	0
307358	2079.94067	5084529748079	0.69314	0.60434	2079.74683	0.19385	5580	1	0.68777	0.59034	1	0.70362	0.64105	1	0.69569	0.61569	1	0.36336	0.76705	25.69593	0.96939	1	0.65171	0.75457	27.17144	0.96229	1	-0.02978	-0.04701	0.55463	0.00455	1	0.03139	-0.04493	0.55675	0.00507	1	0.31406	0.38056	0	0
307359	2079.94678	5084529811143	0.69317	0.60487	2079.74683	0.19995	5580	1	0.68684	0.59574	1	0.70160	0.64569	1	0.69422	0.62071	1	0.36337	0.76701	25.76410	0.96229	1	0.65170	0.75456	27.18423	0.95518	1	-0.02978	-0.04701	0.55463	0.00455	1	0.03139	-0.04493	0.55675	0.00506	1	0.31406	0.38056	0	0
307360	2079.95313	5084529874669	0.69346	0.60539	2079.74683	0.20630	5580	1	0.69618	0.59890	1	0.70837	0.64426	1	0.70228	0.62158	1	0.36344	0.76704	25.87408	0.95518	1	0.65183	0.75453	27.26299	0.95518	1	-0.02978	-0.04701	0.55463	0.00455	1	0.03139	-0.04493	0.55675	0.00510	1	0.31406	0.38056	0	0
307361	2079.96045	5084529947363	0.69398	0.60480	2079.74683	0.21362	5580	1	0.70444	0.55703	1	0.71702	0.61446	1	0.71073	0.58574	1	0.36421	0.76671	25.99209	0.95518	1	0.65252	0.75426	27.37157	0.95518	1	-0.02978	-0.04701	0.55463	0.00457	1	0.03139	-0.04493	0.55675	0.00509	1	0.31406	0.38056	0	0
307362	2079.96680	5084530011113	0.69460	0.60384	2079.74683	0.21997	5580	1	0.70666	0.54515	1	0.72356	0.59945	1	0.71511	0.57230	1	0.36517	0.76625	26.09462	0.96993	1	0.65324	0.75395	27.59364	0.97704	1	-0.03130	-0.05002	0.59130	0.00457	1	0.03391	-0.04803	0.59742	0.00509	1	0.31406	0.38056	0	0
307363	2079.97339	5084530075434	0.69840	0.59962	2079.74683	0.22656	5580	1	0.82116	0.43487	1	0.83344	0.47744	1	0.82730	0.45615	1	0.36821	0.76479	25.60797	0.99180	1	0.65577	0.75217	27.36323	0.99891	1	-0.03130	-0.05002	0.59130	0.00457	1	0.03391	-0.04803	0.59742	0.00506	1	0.31406	0.38056	0	0
307364	2079.98120	5084530154042	0.72642	0.57466	2079.74683	0.22656	5580	0	0.87550	0.42499	1	0.91052	0.40258	1	0.89301	0.41379	1	0.37024	0.76444	25.95476	1.01366	1	0.65706	0.75186	28.19465	1.02077	1	-0.03130	-0.05002	0.59130	0.00463	1	0.03391	-0.04803	0.59742	0.00498	1	0.31406	0.38056	0	0
307365	2079.98682	5084530210412	0.81159	0.48964	2079.74683	0.22656	5580	0	0.87978	0.41263	1	0.91376	0.39660	1	0.89677	0.40461	1	0.37166	0.76369	26.07339	1.02772	1	0.65820	0.75120	27.71927	1.02772	1	-0.02963	-0.04845	0.57521	0.00460	1	0.03252	-0.04511	0.56318	0.00501	1	0.31406	0.38056	0	0
307366	2079.99341	5084530277185	0.85738	0.46253	2079.74683	0.22656	5580	0	0.93407	0.35929	1	0.96383	0.45732	1	0.94895	0.40830	1	0.37335	0.76336	25.85669	1.01990	1	0.65962	0.75113	28.55445	1.01280	1	-0.02963	-0.04845	0.57521	0.00451	1	0.03252	-0.04511	0.56318	0.00509	1	0.31406	0.38056	0	0
307367	2080.00073	5084530349434	0.93132	0.41765	2079.74683	0.22656	5580	0	0.93540	0.38807	1	0.96110	0.49198	1	0.94825	0.44003	1	0.37351	0.76359	25.85995	1.00498	1	0.65994	0.75130	28.36320	0.99788	1	-0.02963	-0.04845	0.57521	0.00452	1	0.03252	-0.04511	0.56318	0.00511	1	0.31406	0.38056	0	0
307368	2080.00684	5084530410856	0.93490	0.43820	2079.74683	0.22656	5580	0	0.92740	0.40821	1	0.94954	0.50928	1	0.93847	0.45874	1	0.37344	0.76365	25.73136	0.98312	1	0.66032	0.75137	28.47873	0.97601	1	-0.02815	-0.04622	0.54882	0.00468	1	0.03222	-0.04447	0.55520	0.00512	1	0.31406	0.38056	0	0
307369	2080.01367	5084530479008	0.93664	0.44089	2079.74683	0.22656	5580	0	0.91575	0.42295	1	0.96451	0.46959	1	0.94013	0.44627	1	0.37320	0.76383	26.17342	0.96907	1	0.66057	0.75148	28.67607	0.96907	1	-0.02815	-0.04622	0.54882	0.00465	1	0.03222	-0.04447	0.55520	0.00507	1	0.31406	0.38056	0	0
307370	2080.02051	5084530546566	0.93732	0.44082	2080.00073	0.01978	5581	1	0.91172	0.44292	1	0.96699	0.43831	1	0.93936	0.44061	1	0.37315	0.76389	26.10239	0.96212	1	0.66058	0.75162	28.70300	0.96212	1	-0.02815	-0.04622	0.54882	0.00470	1	0.03222	-0.04447	0.55520	0.00509	1	0.31406	0.38056	0	0
307371	2080.02710	5084530612038	0.93642	0.44308	2080.00073	0.02637	5581	1	0.90924	0.44922	1	0.95645	0.45502	1	0.93284	0.45212	1	0.37309	0.76389	26.12275	0.95518	1	0.66065	0.75157	28.71533	0.94309	1	-0.02858	-0.04698	0.55729	0.00468	1	0.03064	-0.04219	0.52667	0.00508	1	0.31406	0.38056	0	0
307372	2080.03418	5084530683815	0.93520	0.44652	2080.00073	0.03345	5581	1	0.92593	0.46136	1	0.93228	0.46611	1	0.92911	0.46373	1	0.37309	0.76391	26.12790	0.94309	1	0.66060	0.75156	28.95830	0.93101	1	-0.02858	-0.04698	0.55729	0.00466	1	0.03064	-0.04219	0.52667	0.00512	1	0.31406	0.38056	0	0
307373	2080.04053	5084530748077	0.93342	0.45040	2080.00073	0.03979	5581	1	0.91830	0.47310	1	0.92706	0.47427	1	0.92268	0.47369	1	0.37305	0.76394	26.19302	0.93101	1	0.66056	0.75168	29.11255	0.91893	1	-0.02858	-0.04698	0.55729	0.00460	1	0.03064	-0.04219	0.52667	0.00510	1	0.31406	0.38056	0	0
307374	2080.04712	5084530812695	0.93242	0.45270	2080.00073	0.04639	5581	1	0.91931	0.47068	1	0.93157	0.46689	1	0.92544	0.46879	1	0.37302	0.76397	26.18046	0.93368	1	0.66058	0.75159	28.80489	0.92732	1	-0.03017	-0.04944	0.58653	0.00457	1	0.03137	-0.04313	0.53841	0.00513	1	0.31406	0.38056	0	0
307375	2080.05420	5084530883747	0.93204	0.45387	2080.00073	0.05347	5581	1	0.91502	0.47764	1	0.94308	0.44872	1	0.92905	0.46318	1	0.37288	0.76396	25.99552	0.94208	1	0.66060	0.75156	28.90802	0.94781	1	-0.03017	-0.04944	0.58653	0.00458	1	0.03137	-0.04313	0.53841	0.00512	1	0.31406	0.38056	0	0
307376	2080.06079	5084530951259	0.93223	0.45305	2080.00073	0.06006	5581	1	0.91494	0.45472	1	0.95287	0.43676	1	0.93390	0.44574	1	0.37284	0.76400	26.02283	0.96256	1	0.66062	0.75155	28.90262	0.96829	1	-0.03017	-0.04944	0.58653	0.00460	1	0.03137	-0.04313	0.53841	0.00512	1	0.31406	0.38056	0	0
307377	2080.06714	5084531014102	0.93262	0.45193	2080.00073	0.06641	5581	1	0.91701	0.44960	1	0.95594	0.43175	1	0.93647	0.44067	1	0.37272	0.76412	26.17188	0.96829	1	0.66071	0.75147	28.54263	0.97401	1	-0.02861	-0.04675	0.55461	0.00465	1	0.03137	-0.04313	0.53841	0.00511	1	0.31406	0.38056	0	0
307378	2080.07397	5084531083046	0.93233	0.45168	2080.00073	0.07324	5581	1	0.90756	0.45307	1	0.95077	0.44484	1	0.92917	0.44896	1	0.37273	0.76403	25.95008	0.95925	1	0.66071	0.75148	28.55289	0.95925	1	-0.02861	-0.04675	0.55461	0.00462	1	0.03137	-0.04313	0.53841	0.00512	1	0.31406	0.38056	0	0
307379	2080.08105	5084531152831	0.93148	0.45247	2080.00073	0.08032	5581	1	0.90147	0.47342	1	0.94101	0.45049	1	0.92124	0.46196	1	0.37276	0.76397	26.00837	0.94450	1	0.66079	0.75144	28.34038	0.94450	1	-0.02861	-0.04675	0.55461	0.00459	1	0.03137	-0.04313	0.53841	0.00511	1	0.31406	0.38056	0	0
307380	2080.08765	5084531218123	0.93028	0.45408	2080.00073	0.08691	5581	1	0.89624	0.48660	1	0.93308	0.46348	1	0.91466	0.47504	1	0.37272	0.76397	26.01280	0.92974	1	0.66083	0.75143	28.18304	0.92974	1	-0.02861	-0.04675	0.55461	0.00457	1	0.03137	-0.04313	0.53841	0.00511	1	0.31406	0.38056	0	0
307381	2080.09424	5084531285021	0.92911	0.45540	2080.00073	0.09351	5581	1	0.89511	0.44566	1	0.93036	0.50205	1	0.91273	0.47386	1	0.37257	0.76416	25.94814	0.92974	1	0.66089	0.75142	28.36551	0.92974	1	-0.02861	-0.04675	0.55461	0.00468	1	0.03137	-0.04313	0.53841	0.00511	1	0.31406	0.38056	0	0
307382	2080.10107	5084531353468	0.92896	0.45528	2080.00073	0.10034	5581	1	0.91428	0.44224	1	0.93941	0.46477	1	0.92685	0.45350	1	0.37253	0.76419	25.92037	0.92974	1	0.66089	0.75147	28.52870	0.92974	1	-0.02861	-0.04675	0.55461	0.00469	1	0.03137	-0.04313	0.53841	0.00510	1	0.31406	0.38056	0	0
307383	2080.10791	5084531421434	0.92884	0.45518	2080.00073	0.10718	5581	1	0.91428	0.44224	1	0.93941	0.46477	1	0.92685	0.45350	1	0.37238	0.76413	26.01669	0.92974	1	0.66089	0.75147	28.52870	0.92974	1	-0.02861	-0.04675	0.55461	0.00472	1	0.03137	-0.04313	0.53841	0.00510	1	0.31406	0.38056	0	0
307384	2080.11377	5084531479497	0.92841	0.45553	2080.00073	0.11304	5581	1	0.90734	0.44826	1	0.93474	0.47484	1	0.92104	0.46155	1	0.37233	0.76411	26.11807	0.92974	1	0.66095	0.75141	27.90212	0.92974	1	-0.02861	-0.04675	0.55461	0.00465	1	0.03137	-0.04313	0.53841	0.00512	1	0.31406	0.38056	0	0
307385	2080.12061	5084531548817	0.92798	0.45574	2080.00073	0.11987	5581	1	0.90462	0.44391	1	0.93612	0.47504	1	0.92037	0.45947	1	0.37232	0.76410	26.07232	0.92974	1	0.66096	0.75138	27.81145	0.92974	1	-0.02861	-0.04675	0.55461	0.00465	1	0.03137	-0.04313	0.53841	0.00511	1	0.31406	0.38056	0	0
307386	2080.12842	5084531625615	0.92760	0.45593	2080.00073	0.12769	5581	1	0.90462	0.44391	1	0.93612	0.47504	1	0.92037	0.45947	1	0.37232	0.76418	26.18418	0.92974	1	0.66096	0.75140	27.81406	0.92974	1	-0.02861	-0.04675	0.55461	0.00465	1	0.03137	-0.04313	0.53841	0.00512	1	0.31406	0.38056	0	0
307387	2080.13403	5084531682046	0.92719	0.45621	2080.00073	0.13330	5581	1	0.89925	0.45171	1	0.93873	0.47227	1	0.91899	0.46199	1	0.37230	0.76420	26.10139	0.92974	1	0.66093	0.75139	27.93359	0.92974	1	-0.02861	-0.04675	0.55461	0.00464	1	0.03137	-0.04313	0.53841	0.00511	1	0.31406	0.38056	0	0
307388	2080.14087	5084531750511	0.92680	0.45651	2080.00073	0.14014	5581	1	0.89988	0.44974	1	0.93716	0.47592	1	0.91852	0.46283	1	0.37226	0.76423	26.12812	0.92974	1	0.66092	0.75139	28.31679	0.92974	1	-0.02861	-0.04675	0.55461	0.00461	1	0.03137	-0.04313	0.53841	0.00509	1	0.31406	0.38056	0	0
307389	2080.14819	5084531824237	0.92665	0.45640	2080.00073	0.14746	5581	1	0.90237	0.44326	1	0.94436	0.46439	1	0.92337	0.45383	1	0.37222	0.76421	26.22708	0.93668	1	0.66093	0.75140	28.30388	0.94304	1	-0.02953	-0.04819	0.57163	0.00461	1	0.03280	-0.04508	0.56223	0.00509	1	0.31406	0.38056	0	0
307390	2080.15405	5084531883603	0.92718	0.45574	2080.00073	0.15332	5581	1	0.92505	0.42966	1	0.95380	0.45157	1	0.93943	0.44061	1	0.37219	0.76415	26.06733	0.94999	1	0.66093	0.75141	28.32305	0.95635	1	-0.02953	-0.04819	0.57163	0.00462	1	0.03280	-0.04508	0.56223	0.00509	1	0.31406	0.38056	0	0
307391	2080.16089	5084531951352	0.92796	0.45477	2080.00073	0.16016	5581	1	0.92894	0.42074	1	0.96457	0.44202	1	0.94676	0.43138	1	0.37218	0.76415	26.04928	0.96329	1	0.66095	0.75143	28.32543	0.96965	1	-0.02953	-0.04819	0.57163	0.00461	1	0.03280	-0.04508	0.56223	0.00508	1	0.31406	0.38056	0	0
307392	2080.16846	5084532026450	0.92892	0.45341	2080.00073	0.16772	5581	1	0.93393	0.40841	1	0.97185	0.43047	1	0.95289	0.41944	1	0.37223	0.76408	26.06686	0.97660	1	0.66095	0.75153	28.41730	0.98296	1	-0.02953	-0.04819	0.57163	0.00458	1	0.03392	-0.04658	0.58152	0.00509	1	0.31406	0.38056	0	0
307393	2080.17432	5084532084474	0.92995	0.45175	2080.00073	0.17358	5581	1	0.93775	0.39071	1	0.97556	0.42653	1	0.95666	0.40862	1	0.37215	0.76423	26.02923	0.98296	1	0.66096	0.75148	28.32287	0.98296	1	-0.02953	-0.04819	0.57163	0.00464	1	0.03392	-0.04658	0.58152	0.00509	1	0.31406	0.38056	0	0
307394	2080.18164	5084532158153	0.93089	0.45041	2080.00073	0.18091	5581	1	0.93907	0.40105	1	0.97365	0.42769	1	0.95636	0.41437	1	0.37218	0.76415	26.04928	0.98296	1	0.66096	0.75148	28.32287	0.98296	1	-0.02953	-0.04819	0.57163	0.00461	1	0.03392	-0.04658	0.58152	0.00509	1	0.31406	0.38056	0	0
307395	2080.18823	5084532223549	0.93177	0.44917	2080.00073	0.18750	5581	1	0.93907	0.40105	1	0.97365	0.42769	1	0.95636	0.41437	1	0.37225	0.76407	26.08850	0.98296	1	0.66098	0.75146	28.39306	0.98296	1	-0.02953	-0.04819	0.57163	0.00458	1	0.03392	-0.04658	0.58152	0.00508	1	0.31406	0.38056	0	0
